Fecha;CodZR;DesZR;CodMun;DesMun;NuevosCasos;AcumuladoCasosHastaLaFecha
2020-08-15 00:00:00;50;CASCANTE;671;MURCHANTE;1;18
2020-08-15 00:00:00;43;OLITE;709;OLITE / ERRIBERRI;1;34
2020-08-15 00:00:00;15;ORCOYEN;725;ORKOIEN;1;41
2020-08-15 00:00:00;16;SAN JORGE;747;PAMPLONA / IRU—A;2;158
2020-08-15 00:00:00;17;ROCHAPEA;747;PAMPLONA / IRU—A;7;316
2020-08-15 00:00:00;18;CHANTREA;747;PAMPLONA / IRU—A;8;269
2020-08-15 00:00:00;19;CASCO VIEJO-I ENSANCHE;747;PAMPLONA / IRU—A;1;170
2020-08-15 00:00:00;20;II ENSANCHE;747;PAMPLONA / IRU—A;2;321
2020-08-15 00:00:00;21;MILAGROSA;747;PAMPLONA / IRU—A;5;223
2020-08-15 00:00:00;22;ITURRAMA;747;PAMPLONA / IRU—A;1;212
2020-08-15 00:00:00;23;SAN JUAN;747;PAMPLONA / IRU—A;3;425
2020-08-15 00:00:00;24;ERMITAGA—A;747;PAMPLONA / IRU—A;4;207
2020-08-15 00:00:00;25;ZIZUR-ECHAVACOIZ;747;PAMPLONA / IRU—A;1;56
2020-08-15 00:00:00;61;AZPILAGA—A;747;PAMPLONA / IRU—A;3;403
2020-08-15 00:00:00;66;BUZTINTXURI;747;PAMPLONA / IRU—A;5;90
2020-08-15 00:00:00;67;SARRIGUREN;747;PAMPLONA / IRU—A;1;19
2020-08-15 00:00:00;99;FUERA DE NAVARRA;747;PAMPLONA / IRU—A;3;33
2020-08-15 00:00:00;44;PERALTA;750;PERALTA / AZKOIEN;2;37
2020-08-15 00:00:00;27;PUENTE LA REINA;756;PUENTE LA REINA / GARES;2;21
2020-08-15 00:00:00;39;SAN ADRI¡N;779;SAN ADRI¡N;1;127
2020-08-15 00:00:00;40;TAFALLA;793;TAFALLA;1;262
2020-08-15 00:00:00;45;TUDELA OESTE;802;TUDELA;6;177
2020-08-15 00:00:00;46;TUDELA ESTE;802;TUDELA;20;387
2020-08-15 00:00:00;47;VALTIERRA-CADREITA;875;VALTIERRA;2;29
2020-08-15 00:00:00;47;VALTIERRA-CADREITA;889;VILLAFRANCA;1;26
2020-08-15 00:00:00;33;VILLATUERTA;893;VILLATUERTA;1;5
2020-08-15 00:00:00;33;VILLATUERTA;915;RIEZU / ERREZU;1;1
2020-08-15 00:00:00;26;BARA—¡IN;942;BARA—¡IN / BARA—AIN;1;234
2020-08-15 00:00:00;68;ARANGUREN;960;MUTILVA / MUTILOA;3;140
2020-08-16 00:00:00;66;BUZTINTXURI;42;ARTICA / ARTIKA;1;51
2020-08-16 00:00:00;14;BERRIOZAR;46;BERRIOZAR;1;115
2020-08-16 00:00:00;39;SAN ADRI¡N;148;AZAGRA;1;22
2020-08-16 00:00:00;6;ELIZONDO;187;ELIZONDO;4;78
2020-08-16 00:00:00;13;BURLADA;227;BURLADA / BURLATA;1;301
2020-08-16 00:00:00;48;CORELLA;241;CASTEJ”N;2;21
2020-08-16 00:00:00;25;ZIZUR-ECHAVACOIZ;250;ZIZUR MAYOR / ZIZUR NAGUSIA;2;179
2020-08-16 00:00:00;32;ESTELLA;337;ESTELLA-LIZARRA;10;65
2020-08-16 00:00:00;35;ANCÕN-AM…SCOA;368;EULATE;1;2
2020-08-16 00:00:00;12;VILLAVA;380;ARRE;1;6
2020-08-16 00:00:00;46;TUDELA ESTE;388;FONTELLAS;1;5
2020-08-16 00:00:00;28;NO¡IN;395;CORDOVILLA;2;16
2020-08-16 00:00:00;28;NO¡IN;402;BERI¡IN;2;36
2020-08-16 00:00:00;31;ISABA;475;ISABA / IZABA;1;3
2020-08-16 00:00:00;41;ARTAJONA;534;LARRAGA;1;21
2020-08-16 00:00:00;38;LODOSA;613;LODOSA;1;36
2020-08-16 00:00:00;44;PERALTA;643;MARCILLA;1;11
2020-08-16 00:00:00;43;OLITE;709;OLITE / ERRIBERRI;1;35
2020-08-16 00:00:00;15;ORCOYEN;725;ORKOIEN;1;42
2020-08-16 00:00:00;16;SAN JORGE;747;PAMPLONA / IRU—A;2;160
2020-08-16 00:00:00;17;ROCHAPEA;747;PAMPLONA / IRU—A;3;319
2020-08-16 00:00:00;18;CHANTREA;747;PAMPLONA / IRU—A;2;271
2020-08-16 00:00:00;20;II ENSANCHE;747;PAMPLONA / IRU—A;1;322
2020-08-16 00:00:00;21;MILAGROSA;747;PAMPLONA / IRU—A;1;224
2020-08-16 00:00:00;23;SAN JUAN;747;PAMPLONA / IRU—A;2;427
2020-08-16 00:00:00;25;ZIZUR-ECHAVACOIZ;747;PAMPLONA / IRU—A;1;57
2020-08-16 00:00:00;63;MENDILLORRI;747;PAMPLONA / IRU—A;1;196
2020-08-16 00:00:00;39;SAN ADRI¡N;779;SAN ADRI¡N;2;129
2020-08-16 00:00:00;38;LODOSA;790;SESMA;1;24
2020-08-16 00:00:00;28;NO¡IN;794;TIEBAS;1;3
2020-08-16 00:00:00;45;TUDELA OESTE;802;TUDELA;2;179
2020-08-16 00:00:00;46;TUDELA ESTE;802;TUDELA;1;388
2020-08-16 00:00:00;68;ARANGUREN;960;MUTILVA / MUTILOA;3;143
2020-08-17 00:00:00;99;FUERA DE NAVARRA;0;FUERA DE NAVARRA;2;84
2020-08-17 00:00:00;50;CASCANTE;11;ABLITAS;1;14
2020-08-17 00:00:00;1;ALTSASU/ALSASUA;16;ALTSASU / ALSASUA;2;51
2020-08-17 00:00:00;13;BURLADA;227;BURLADA / BURLATA;2;303
2020-08-17 00:00:00;48;CORELLA;241;CASTEJ”N;1;22
2020-08-17 00:00:00;48;CORELLA;261;CORELLA;2;84
2020-08-17 00:00:00;36;LOS ARCOS;263;DESOJO;1;1
2020-08-17 00:00:00;2;ETXARRI-ARANATZ;278;ETXARRI ARANATZ;4;33
2020-08-17 00:00:00;11;HUARTE;292;GORRAIZ;1;41
2020-08-17 00:00:00;28;NO¡IN;304;NO¡IN;1;107
2020-08-17 00:00:00;32;ESTELLA;337;ESTELLA-LIZARRA;2;67
2020-08-17 00:00:00;14;BERRIOZAR;495;ZUASTI;1;3
2020-08-17 00:00:00;1;ALTSASU/ALSASUA;707;OLAZTI / OLAZAGUTÕA;3;6
2020-08-17 00:00:00;15;ORCOYEN;725;ORKOIEN;1;43
2020-08-17 00:00:00;20;II ENSANCHE;747;PAMPLONA / IRU—A;1;323
2020-08-17 00:00:00;21;MILAGROSA;747;PAMPLONA / IRU—A;6;230
2020-08-17 00:00:00;22;ITURRAMA;747;PAMPLONA / IRU—A;2;214
2020-08-17 00:00:00;23;SAN JUAN;747;PAMPLONA / IRU—A;4;431
2020-08-17 00:00:00;24;ERMITAGA—A;747;PAMPLONA / IRU—A;3;210
2020-08-17 00:00:00;99;FUERA DE NAVARRA;747;PAMPLONA / IRU—A;1;34
2020-08-17 00:00:00;27;PUENTE LA REINA;756;PUENTE LA REINA / GARES;1;22
2020-08-17 00:00:00;39;SAN ADRI¡N;779;SAN ADRI¡N;3;132
2020-08-17 00:00:00;99;FUERA DE NAVARRA;802;TUDELA;2;9
2020-08-17 00:00:00;33;VILLATUERTA;893;VILLATUERTA;1;6
2020-08-17 00:00:00;29;SANG‹ESA;926;YESA;1;4
2020-08-18 00:00:00;-1;Nulo/Sin informar;-1;Nulo/Sin informar;1;34
2020-08-18 00:00:00;99;FUERA DE NAVARRA;0;FUERA DE NAVARRA;2;86
2020-08-18 00:00:00;29;SANG‹ESA;15;AIBAR / OIBAR;1;13
2020-08-18 00:00:00;1;ALTSASU/ALSASUA;16;ALTSASU / ALSASUA;3;54
2020-08-18 00:00:00;14;BERRIOZAR;46;BERRIOZAR;1;116
2020-08-18 00:00:00;13;BURLADA;227;BURLADA / BURLATA;1;304
2020-08-18 00:00:00;49;CINTRU…NIGO;244;CINTRU…NIGO;1;136
2020-08-18 00:00:00;25;ZIZUR-ECHAVACOIZ;250;ZIZUR MAYOR / ZIZUR NAGUSIA;5;184
2020-08-18 00:00:00;51;BU—UEL;262;CORTES;1;5
2020-08-18 00:00:00;28;NO¡IN;304;NO¡IN;1;108
2020-08-18 00:00:00;32;ESTELLA;337;ESTELLA-LIZARRA;11;78
2020-08-18 00:00:00;28;NO¡IN;402;BERI¡IN;1;37
2020-08-18 00:00:00;14;BERRIOZAR;513;BEORBURU;1;2
2020-08-18 00:00:00;35;ANCÕN-AM…SCOA;527;GASTI¡IN;1;1
2020-08-18 00:00:00;44;PERALTA;643;MARCILLA;1;12
2020-08-18 00:00:00;38;LODOSA;646;MENDAVIA;1;11
2020-08-18 00:00:00;50;CASCANTE;671;MURCHANTE;1;19
2020-08-18 00:00:00;43;OLITE;709;OLITE / ERRIBERRI;1;36
2020-08-18 00:00:00;16;SAN JORGE;747;PAMPLONA / IRU—A;2;162
2020-08-18 00:00:00;17;ROCHAPEA;747;PAMPLONA / IRU—A;4;323
2020-08-18 00:00:00;18;CHANTREA;747;PAMPLONA / IRU—A;1;272
2020-08-18 00:00:00;20;II ENSANCHE;747;PAMPLONA / IRU—A;1;324
2020-08-18 00:00:00;21;MILAGROSA;747;PAMPLONA / IRU—A;3;233
2020-08-18 00:00:00;22;ITURRAMA;747;PAMPLONA / IRU—A;1;215
2020-08-18 00:00:00;23;SAN JUAN;747;PAMPLONA / IRU—A;1;432
2020-08-18 00:00:00;24;ERMITAGA—A;747;PAMPLONA / IRU—A;3;213
2020-08-18 00:00:00;61;AZPILAGA—A;747;PAMPLONA / IRU—A;1;404
2020-08-18 00:00:00;63;MENDILLORRI;747;PAMPLONA / IRU—A;2;198
2020-08-18 00:00:00;67;SARRIGUREN;747;PAMPLONA / IRU—A;1;20
2020-08-18 00:00:00;51;BU—UEL;760;RIBAFORADA;1;34
2020-08-18 00:00:00;45;TUDELA OESTE;802;TUDELA;3;182
2020-08-18 00:00:00;46;TUDELA ESTE;802;TUDELA;13;401
2020-08-18 00:00:00;99;FUERA DE NAVARRA;802;TUDELA;1;10
2020-08-18 00:00:00;8;ULTZAMA;807;ARRAITZ-ORKIN;1;2
2020-08-18 00:00:00;8;ULTZAMA;809;ZENOTZ;1;1
2020-08-18 00:00:00;47;VALTIERRA-CADREITA;875;VALTIERRA;2;31
2020-08-18 00:00:00;47;VALTIERRA-CADREITA;889;VILLAFRANCA;2;28
2020-08-18 00:00:00;26;BARA—¡IN;942;BARA—¡IN / BARA—AIN;4;238
2020-08-18 00:00:00;68;ARANGUREN;960;MUTILVA / MUTILOA;1;144
2020-08-18 00:00:00;98;LIMITROFE;5015;SOS DEL REY CATOLICO;1;2
2020-08-19 00:00:00;99;FUERA DE NAVARRA;0;FUERA DE NAVARRA;3;89
2020-08-19 00:00:00;1;ALTSASU/ALSASUA;16;ALTSASU / ALSASUA;4;58
2020-08-19 00:00:00;35;ANCÕN-AM…SCOA;18;ARAMENDÕA;1;1
2020-08-19 00:00:00;39;SAN ADRI¡N;38;ANDOSILLA;1;10
2020-08-19 00:00:00;64;ANSO¡IN;40;ANSO¡IN / ANTSOAIN;3;105
2020-08-19 00:00:00;66;BUZTINTXURI;42;ARTICA / ARTIKA;1;52
2020-08-19 00:00:00;14;BERRIOZAR;46;BERRIOZAR;2;118
2020-08-19 00:00:00;8;ULTZAMA;52;BURUTAIN;1;1
2020-08-19 00:00:00;39;SAN ADRI¡N;148;AZAGRA;5;27
2020-08-19 00:00:00;6;ELIZONDO;198;MUGAIRI;1;1
2020-08-19 00:00:00;13;BURLADA;227;BURLADA / BURLATA;3;307
2020-08-19 00:00:00;67;SARRIGUREN;227;BURLADA / BURLATA;1;22
2020-08-19 00:00:00;39;SAN ADRI¡N;234;C¡RCAR;1;18
2020-08-19 00:00:00;48;CORELLA;241;CASTEJ”N;1;23
2020-08-19 00:00:00;49;CINTRU…NIGO;244;CINTRU…NIGO;1;137
2020-08-19 00:00:00;25;ZIZUR-ECHAVACOIZ;250;ZIZUR MAYOR / ZIZUR NAGUSIA;2;186
2020-08-19 00:00:00;51;BU—UEL;262;CORTES;1;6
2020-08-19 00:00:00;36;LOS ARCOS;263;DESOJO;1;2
2020-08-19 00:00:00;67;SARRIGUREN;297;SARRIGUREN;4;153
2020-08-19 00:00:00;28;NO¡IN;304;NO¡IN;1;109
2020-08-19 00:00:00;32;ESTELLA;337;ESTELLA-LIZARRA;8;86
2020-08-19 00:00:00;44;PERALTA;389;FUNES;1;28
2020-08-19 00:00:00;51;BU—UEL;390;FUSTI—ANA;1;35
2020-08-19 00:00:00;28;NO¡IN;397;ESQUÕROZ;2;7
2020-08-19 00:00:00;32;ESTELLA;464;LABEAGA;1;2
2020-08-19 00:00:00;7;DONEZTEBE/SANTESTEBAN;477;ITUREN;1;3
2020-08-19 00:00:00;14;BERRIOZAR;513;BEORBURU;1;3
2020-08-19 00:00:00;35;ANCÕN-AM…SCOA;527;GASTI¡IN;1;2
2020-08-19 00:00:00;38;LODOSA;554;LAZAGURRÕA;1;1
2020-08-19 00:00:00;38;LODOSA;646;MENDAVIA;1;12
2020-08-19 00:00:00;1;ALTSASU/ALSASUA;707;OLAZTI / OLAZAGUTÕA;1;7
2020-08-19 00:00:00;33;VILLATUERTA;745;OTEIZA;2;4
2020-08-19 00:00:00;16;SAN JORGE;747;PAMPLONA / IRU—A;4;166
2020-08-19 00:00:00;17;ROCHAPEA;747;PAMPLONA / IRU—A;2;325
2020-08-19 00:00:00;18;CHANTREA;747;PAMPLONA / IRU—A;3;275
2020-08-19 00:00:00;19;CASCO VIEJO-I ENSANCHE;747;PAMPLONA / IRU—A;2;172
2020-08-19 00:00:00;20;II ENSANCHE;747;PAMPLONA / IRU—A;4;328
2020-08-19 00:00:00;21;MILAGROSA;747;PAMPLONA / IRU—A;1;234
2020-08-19 00:00:00;22;ITURRAMA;747;PAMPLONA / IRU—A;1;216
2020-08-19 00:00:00;24;ERMITAGA—A;747;PAMPLONA / IRU—A;2;215
2020-08-19 00:00:00;61;AZPILAGA—A;747;PAMPLONA / IRU—A;1;405
2020-08-19 00:00:00;66;BUZTINTXURI;747;PAMPLONA / IRU—A;1;91
2020-08-19 00:00:00;99;FUERA DE NAVARRA;747;PAMPLONA / IRU—A;2;36
2020-08-19 00:00:00;27;PUENTE LA REINA;756;PUENTE LA REINA / GARES;4;26
2020-08-19 00:00:00;40;TAFALLA;793;TAFALLA;1;263
2020-08-19 00:00:00;45;TUDELA OESTE;802;TUDELA;4;186
2020-08-19 00:00:00;46;TUDELA ESTE;802;TUDELA;12;413
2020-08-19 00:00:00;99;FUERA DE NAVARRA;802;TUDELA;6;16
2020-08-19 00:00:00;8;ULTZAMA;810;ELTSO;1;1
2020-08-19 00:00:00;37;VIANA;886;VIANA;1;21
2020-08-20 00:00:00;-1;Nulo/Sin informar;-1;Nulo/Sin informar;1;35
2020-08-20 00:00:00;99;FUERA DE NAVARRA;0;FUERA DE NAVARRA;2;91
2020-08-20 00:00:00;1;ALTSASU/ALSASUA;16;ALTSASU / ALSASUA;1;59
2020-08-20 00:00:00;39;SAN ADRI¡N;38;ANDOSILLA;1;11
2020-08-20 00:00:00;64;ANSO¡IN;40;ANSO¡IN / ANTSOAIN;1;106
2020-08-20 00:00:00;32;ESTELLA;146;AYEGUI / AIEGI;1;9
2020-08-20 00:00:00;51;BU—UEL;223;BU—UEL;1;9
2020-08-20 00:00:00;13;BURLADA;227;BURLADA / BURLATA;2;309
2020-08-20 00:00:00;42;CARCASTILLO;235;CARCASTILLO;1;35
2020-08-20 00:00:00;48;CORELLA;241;CASTEJ”N;1;24
2020-08-20 00:00:00;99;FUERA DE NAVARRA;241;CASTEJ”N;1;2
2020-08-20 00:00:00;25;ZIZUR-ECHAVACOIZ;249;ASTR¡IN;1;5
2020-08-20 00:00:00;25;ZIZUR-ECHAVACOIZ;250;ZIZUR MAYOR / ZIZUR NAGUSIA;2;188
2020-08-20 00:00:00;48;CORELLA;261;CORELLA;4;88
2020-08-20 00:00:00;2;ETXARRI-ARANATZ;278;ETXARRI ARANATZ;1;34
2020-08-20 00:00:00;15;ORCOYEN;280;ETXAURI;1;7
2020-08-20 00:00:00;11;HUARTE;292;GORRAIZ;2;43
2020-08-20 00:00:00;11;HUARTE;295;OLAZ;1;8
2020-08-20 00:00:00;67;SARRIGUREN;297;SARRIGUREN;2;155
2020-08-20 00:00:00;28;NO¡IN;304;NO¡IN;1;110
2020-08-20 00:00:00;32;ESTELLA;337;ESTELLA-LIZARRA;7;93
2020-08-20 00:00:00;99;FUERA DE NAVARRA;337;ESTELLA-LIZARRA;1;4
2020-08-20 00:00:00;11;HUARTE;355;OLLOKI;1;13
2020-08-20 00:00:00;28;NO¡IN;400;SALINAS DE PAMPLONA;1;5
2020-08-20 00:00:00;28;NO¡IN;402;BERI¡IN;1;38
2020-08-20 00:00:00;99;FUERA DE NAVARRA;448;HUARTE / UHARTE;1;3
2020-08-20 00:00:00;29;SANG‹ESA;509;JAVIER;1;2
2020-08-20 00:00:00;2;ETXARRI-ARANATZ;525;LAKUNTZA;1;9
2020-08-20 00:00:00;41;ARTAJONA;534;LARRAGA;1;22
2020-08-20 00:00:00;38;LODOSA;613;LODOSA;2;38
2020-08-20 00:00:00;41;ARTAJONA;664;MIRANDA DE ARGA;1;34
2020-08-20 00:00:00;99;FUERA DE NAVARRA;667;MONTEAGUDO;1;1
2020-08-20 00:00:00;50;CASCANTE;671;MURCHANTE;1;20
2020-08-20 00:00:00;1;ALTSASU/ALSASUA;707;OLAZTI / OLAZAGUTÕA;1;8
2020-08-20 00:00:00;17;ROCHAPEA;747;PAMPLONA / IRU—A;4;329
2020-08-20 00:00:00;20;II ENSANCHE;747;PAMPLONA / IRU—A;4;332
2020-08-20 00:00:00;21;MILAGROSA;747;PAMPLONA / IRU—A;1;235
2020-08-20 00:00:00;22;ITURRAMA;747;PAMPLONA / IRU—A;1;217
2020-08-20 00:00:00;23;SAN JUAN;747;PAMPLONA / IRU—A;2;434
2020-08-20 00:00:00;24;ERMITAGA—A;747;PAMPLONA / IRU—A;1;216
2020-08-20 00:00:00;25;ZIZUR-ECHAVACOIZ;747;PAMPLONA / IRU—A;2;59
2020-08-20 00:00:00;61;AZPILAGA—A;747;PAMPLONA / IRU—A;2;407
2020-08-20 00:00:00;66;BUZTINTXURI;747;PAMPLONA / IRU—A;1;92
2020-08-20 00:00:00;27;PUENTE LA REINA;756;PUENTE LA REINA / GARES;1;27
2020-08-20 00:00:00;39;SAN ADRI¡N;779;SAN ADRI¡N;2;134
2020-08-20 00:00:00;7;DONEZTEBE/SANTESTEBAN;786;DONEZTEBE / SANTESTEBAN;2;17
2020-08-20 00:00:00;40;TAFALLA;793;TAFALLA;1;264
2020-08-20 00:00:00;45;TUDELA OESTE;802;TUDELA;6;192
2020-08-20 00:00:00;46;TUDELA ESTE;802;TUDELA;10;423
2020-08-20 00:00:00;99;FUERA DE NAVARRA;802;TUDELA;4;20
2020-08-20 00:00:00;12;VILLAVA;894;VILLAVA / ATARRABIA;1;94
2020-08-20 00:00:00;26;BARA—¡IN;942;BARA—¡IN / BARA—AIN;3;241
2020-08-21 00:00:00;-1;Nulo/Sin informar;-1;Nulo/Sin informar;1;36
2020-08-21 00:00:00;99;FUERA DE NAVARRA;0;FUERA DE NAVARRA;4;95
2020-08-21 00:00:00;35;ANCÕN-AM…SCOA;36;ANCÕN / ANTZIN;2;3
2020-08-21 00:00:00;64;ANSO¡IN;40;ANSO¡IN / ANTSOAIN;3;109
2020-08-21 00:00:00;14;BERRIOZAR;44;BERRIOPLANO / BERRIOBEITI;1;11
2020-08-21 00:00:00;14;BERRIOZAR;46;BERRIOZAR;2;120
2020-08-21 00:00:00;8;ULTZAMA;58;OLAGUE;1;1
2020-08-21 00:00:00;3;IRURTZUN;66;UZTEGI;1;1
2020-08-21 00:00:00;3;IRURTZUN;92;IRURTZUN;1;13
2020-08-21 00:00:00;2;ETXARRI-ARANATZ;102;ARBIZU;1;14
2020-08-21 00:00:00;32;ESTELLA;146;AYEGUI / AIEGI;1;10
2020-08-21 00:00:00;39;SAN ADRI¡N;148;AZAGRA;3;30
2020-08-21 00:00:00;6;ELIZONDO;187;ELIZONDO;1;79
2020-08-21 00:00:00;7;DONEZTEBE/SANTESTEBAN;212;LEGASA;1;3
2020-08-21 00:00:00;13;BURLADA;227;BURLADA / BURLATA;4;313
2020-08-21 00:00:00;67;SARRIGUREN;227;BURLADA / BURLATA;1;23
2020-08-21 00:00:00;43;OLITE;232;CAPARROSO;1;44
2020-08-21 00:00:00;50;CASCANTE;238;CASCANTE;1;53
2020-08-21 00:00:00;48;CORELLA;241;CASTEJ”N;1;25
2020-08-21 00:00:00;49;CINTRU…NIGO;244;CINTRU…NIGO;4;141
2020-08-21 00:00:00;25;ZIZUR-ECHAVACOIZ;250;ZIZUR MAYOR / ZIZUR NAGUSIA;4;192
2020-08-21 00:00:00;5;LESAKA;270;ETXALAR;1;1
2020-08-21 00:00:00;67;SARRIGUREN;297;SARRIGUREN;8;163
2020-08-21 00:00:00;28;NO¡IN;304;NO¡IN;2;112
2020-08-21 00:00:00;9;AURITZ/BURGUETE;332;BIZKARRETA-GERENDIAIN;1;1
2020-08-21 00:00:00;32;ESTELLA;337;ESTELLA-LIZARRA;5;98
2020-08-21 00:00:00;28;NO¡IN;400;SALINAS DE PAMPLONA;1;6
2020-08-21 00:00:00;32;ESTELLA;464;LABEAGA;1;3
2020-08-21 00:00:00;5;LESAKA;587;LESAKA;1;1
2020-08-21 00:00:00;44;PERALTA;643;MARCILLA;1;13
2020-08-21 00:00:00;43;OLITE;709;OLITE / ERRIBERRI;1;37
2020-08-21 00:00:00;16;SAN JORGE;747;PAMPLONA / IRU—A;4;170
2020-08-21 00:00:00;17;ROCHAPEA;747;PAMPLONA / IRU—A;9;338
2020-08-21 00:00:00;18;CHANTREA;747;PAMPLONA / IRU—A;4;279
2020-08-21 00:00:00;19;CASCO VIEJO-I ENSANCHE;747;PAMPLONA / IRU—A;1;173
2020-08-21 00:00:00;20;II ENSANCHE;747;PAMPLONA / IRU—A;3;335
2020-08-21 00:00:00;21;MILAGROSA;747;PAMPLONA / IRU—A;2;237
2020-08-21 00:00:00;22;ITURRAMA;747;PAMPLONA / IRU—A;2;219
2020-08-21 00:00:00;23;SAN JUAN;747;PAMPLONA / IRU—A;1;435
2020-08-21 00:00:00;24;ERMITAGA—A;747;PAMPLONA / IRU—A;2;218
2020-08-21 00:00:00;61;AZPILAGA—A;747;PAMPLONA / IRU—A;7;414
2020-08-21 00:00:00;63;MENDILLORRI;747;PAMPLONA / IRU—A;5;203
2020-08-21 00:00:00;66;BUZTINTXURI;747;PAMPLONA / IRU—A;2;94
2020-08-21 00:00:00;67;SARRIGUREN;747;PAMPLONA / IRU—A;3;23
2020-08-21 00:00:00;44;PERALTA;750;PERALTA / AZKOIEN;1;38
2020-08-21 00:00:00;39;SAN ADRI¡N;779;SAN ADRI¡N;3;137
2020-08-21 00:00:00;29;SANG‹ESA;782;SANG‹ESA / ZANGOZA;3;97
2020-08-21 00:00:00;7;DONEZTEBE/SANTESTEBAN;786;DONEZTEBE / SANTESTEBAN;1;18
2020-08-21 00:00:00;40;TAFALLA;793;TAFALLA;1;265
2020-08-21 00:00:00;28;NO¡IN;795;CAMPANAS;1;2
2020-08-21 00:00:00;45;TUDELA OESTE;802;TUDELA;8;200
2020-08-21 00:00:00;46;TUDELA ESTE;802;TUDELA;17;440
2020-08-21 00:00:00;50;CASCANTE;803;TULEBRAS;1;1
2020-08-21 00:00:00;47;VALTIERRA-CADREITA;889;VILLAFRANCA;5;33
2020-08-21 00:00:00;99;FUERA DE NAVARRA;889;VILLAFRANCA;2;2
2020-08-21 00:00:00;12;VILLAVA;894;VILLAVA / ATARRABIA;2;96
2020-08-21 00:00:00;26;BARA—¡IN;942;BARA—¡IN / BARA—AIN;1;242
2020-08-21 00:00:00;99;FUERA DE NAVARRA;942;BARA—¡IN / BARA—AIN;1;4
2020-08-22 00:00:00;-1;Nulo/Sin informar;-1;Nulo/Sin informar;1;37
2020-08-22 00:00:00;50;CASCANTE;11;ABLITAS;1;15
2020-08-22 00:00:00;1;ALTSASU/ALSASUA;16;ALTSASU / ALSASUA;1;60
2020-08-22 00:00:00;64;ANSO¡IN;40;ANSO¡IN / ANTSOAIN;1;110
2020-08-22 00:00:00;66;BUZTINTXURI;42;ARTICA / ARTIKA;1;53
2020-08-22 00:00:00;14;BERRIOZAR;46;BERRIOZAR;2;122
2020-08-22 00:00:00;47;VALTIERRA-CADREITA;127;ARGUEDAS;1;15
2020-08-22 00:00:00;39;SAN ADRI¡N;148;AZAGRA;3;33
2020-08-22 00:00:00;99;FUERA DE NAVARRA;148;AZAGRA;1;2
2020-08-22 00:00:00;6;ELIZONDO;198;MUGAIRI;2;3
2020-08-22 00:00:00;13;BURLADA;227;BURLADA / BURLATA;1;314
2020-08-22 00:00:00;99;FUERA DE NAVARRA;241;CASTEJ”N;1;3
2020-08-22 00:00:00;49;CINTRU…NIGO;244;CINTRU…NIGO;1;142
2020-08-22 00:00:00;25;ZIZUR-ECHAVACOIZ;250;ZIZUR MAYOR / ZIZUR NAGUSIA;2;194
2020-08-22 00:00:00;48;CORELLA;261;CORELLA;2;90
2020-08-22 00:00:00;51;BU—UEL;262;CORTES;1;7
2020-08-22 00:00:00;15;ORCOYEN;280;ETXAURI;1;8
2020-08-22 00:00:00;11;HUARTE;292;GORRAIZ;1;44
2020-08-22 00:00:00;67;SARRIGUREN;297;SARRIGUREN;1;164
2020-08-22 00:00:00;28;NO¡IN;304;NO¡IN;1;113
2020-08-22 00:00:00;32;ESTELLA;337;ESTELLA-LIZARRA;4;102
2020-08-22 00:00:00;28;NO¡IN;395;CORDOVILLA;1;17
2020-08-22 00:00:00;28;NO¡IN;402;BERI¡IN;1;39
2020-08-22 00:00:00;11;HUARTE;448;HUARTE / UHARTE;1;87
2020-08-22 00:00:00;4;LEITZA;563;LEITZA;1;2
2020-08-22 00:00:00;47;VALTIERRA-CADREITA;662;MILAGRO;1;12
2020-08-22 00:00:00;41;ARTAJONA;664;MIRANDA DE ARGA;2;36
2020-08-22 00:00:00;42;CARCASTILLO;676;MURILLO EL FRUTO;3;40
2020-08-22 00:00:00;99;FUERA DE NAVARRA;676;MURILLO EL FRUTO;1;4
2020-08-22 00:00:00;30;VALLE DE SALAZAR;688;OCHAGAVÕA / OTSAGABIA;1;3
2020-08-22 00:00:00;16;SAN JORGE;747;PAMPLONA / IRU—A;2;172
2020-08-22 00:00:00;17;ROCHAPEA;747;PAMPLONA / IRU—A;3;341
2020-08-22 00:00:00;19;CASCO VIEJO-I ENSANCHE;747;PAMPLONA / IRU—A;1;174
2020-08-22 00:00:00;20;II ENSANCHE;747;PAMPLONA / IRU—A;2;337
2020-08-22 00:00:00;21;MILAGROSA;747;PAMPLONA / IRU—A;3;240
2020-08-22 00:00:00;22;ITURRAMA;747;PAMPLONA / IRU—A;2;221
2020-08-22 00:00:00;23;SAN JUAN;747;PAMPLONA / IRU—A;2;437
2020-08-22 00:00:00;24;ERMITAGA—A;747;PAMPLONA / IRU—A;2;220
2020-08-22 00:00:00;25;ZIZUR-ECHAVACOIZ;747;PAMPLONA / IRU—A;2;61
2020-08-22 00:00:00;61;AZPILAGA—A;747;PAMPLONA / IRU—A;4;418
2020-08-22 00:00:00;63;MENDILLORRI;747;PAMPLONA / IRU—A;2;205
2020-08-22 00:00:00;66;BUZTINTXURI;747;PAMPLONA / IRU—A;1;95
2020-08-22 00:00:00;44;PERALTA;750;PERALTA / AZKOIEN;4;42
2020-08-22 00:00:00;27;PUENTE LA REINA;756;PUENTE LA REINA / GARES;1;28
2020-08-22 00:00:00;51;BU—UEL;760;RIBAFORADA;1;35
